# r  f_numerical(r)  f_exact(r)=r*exp(-r)
0.0810525749363 0.0747421269626 0.0747422436096
0.0811004230075 0.0747826714654 0.0747827881814
0.0811482718125 0.0748232125389 0.074823329324
0.0811961213516 0.0748637501834 0.0748638670376
0.0812439716246 0.074904284399 0.0749044013222
0.0812918226317 0.074944815186 0.0749449321782
0.0813396743734 0.0749853425447 0.0749854596059
0.0813875268495 0.0750258664752 0.0750259836055
0.0814353800604 0.0750663869779 0.0750665041773
0.0814832340062 0.0751069040531 0.0751070213215
0.0815310886869 0.0751474177007 0.0751475350382
0.0815789441024 0.0751879279209 0.0751880453275
0.081626800253 0.075228434714 0.0752285521897
0.081674657139 0.0752689380804 0.0752690556251
0.0817225147603 0.07530943802 0.0753095556338
0.0817703731169 0.0753499345331 0.0753500522159
0.0818182322091 0.07539042762 0.0753905453719
0.0818660920371 0.0754309172808 0.0754310351019
0.0819139526013 0.0754714035161 0.0754715214063
0.0819618139011 0.0755118863256 0.0755120042848
0.0820096759372 0.0755523657098 0.0755524837381
0.0820575387093 0.0755928416687 0.0755929597661
0.0821054022182 0.0756333142029 0.0756334323694
0.0821532664633 0.0756737833122 0.0756739015479
0.0822011314452 0.0757142489971 0.0757143673019
0.0822489971638 0.0757547112578 0.0757548296316
0.0822968636194 0.0757951700943 0.0757952885373
0.0823447308119 0.075835625507 0.0758357440191
0.0823925987416 0.0758760774961 0.0758761960773
0.0824404674086 0.0759165260618 0.0759166447122
0.082488336813 0.0759569712043 0.0759570899238
0.0825362069547 0.0759974129236 0.0759975317122
0.0825840778341 0.0760378512201 0.0760379700779
0.0826319494512 0.076078286094 0.0760784050209
0.0826798218063 0.0761187175457 0.0761188365418
0.0827276948997 0.0761591455755 0.0761592646406
0.0827755687311 0.0761995701832 0.0761996893175
0.0828234433008 0.0762399913692 0.0762401105727
0.082871318609 0.0762804091338 0.0762805284064
0.0829191946557 0.076320823477 0.0763209428188
0.0829670714409 0.0763612343991 0.0763613538101
0.0830149489649 0.0764016419003 0.0764017613805
0.0830628272278 0.0764420459809 0.0764421655302
0.0831107062294 0.0764824466408 0.0764825662593
0.0831585859702 0.0765228438805 0.0765229635682
0.0832064664504 0.0765632377002 0.0765633574571
0.0832543476698 0.0766036281001 0.0766037479262
0.0833022296289 0.0766440150804 0.0766441349756
0.0833501123277 0.0766843986415 0.0766845186059
0.0833979957665 0.0767247787835 0.0767248988172
0.0834458799449 0.0767651555064 0.0767652756093
0.0834937648633 0.0768055288106 0.0768056489826
0.083541650522 0.0768458986963 0.0768460189375
0.0835895369211 0.0768862651638 0.0768863854742
0.0836374240604 0.0769266282131 0.0769267485928
0.0836853119403 0.0769669878445 0.0769671082934
0.0837332005607 0.0770073440581 0.0770074645763
0.083781089922 0.0770476968544 0.0770478174417
0.0838289800242 0.0770880462334 0.07708816689
0.0838768708673 0.0771283921953 0.0771285129211
0.0839247624516 0.0771687347404 0.0771688555354
0.0839726547768 0.0772090738686 0.0772091947329
0.0840205478433 0.0772494095803 0.0772495305138
0.0840684416515 0.0772897418759 0.0772898628787
0.0841163362011 0.0773300707554 0.0773301918274
0.0841642314927 0.0773703962193 0.0773705173606
0.0842121275261 0.0774107182675 0.0774108394781
0.0842600243017 0.0774510369006 0.0774511581804
0.0843079218192 0.0774913521183 0.0774914734674
0.0843558200792 0.0775316639213 0.0775317853397
0.0844037190815 0.0775719723095 0.0775720937972
0.0844516188263 0.0776122772833 0.0776123988402
0.084499519314 0.0776525788428 0.0776527004691
0.0845474205444 0.0776928769884 0.0776929986839
0.0845953225177 0.07773317172 0.0777332934848
0.0846432252339 0.0777734630379 0.077773584872
0.0846911286935 0.0778137509426 0.0778138728459
0.0847390328962 0.0778540354339 0.0778541574065
0.0847869378422 0.0778943165121 0.0778944385541
0.0848348435315 0.0779345941774 0.0779347162886
0.0848827499647 0.0779748684302 0.0779749906108
0.0849306571416 0.0780151392706 0.0780152615205
0.0849785650624 0.0780554066988 0.0780555290181
0.0850264737273 0.0780956707152 0.0780957931038
0.0850743831363 0.0781359313198 0.0781360537776
0.0851222932893 0.0781761885126 0.0781763110398
0.085170204187 0.0782164422943 0.0782165648909
0.0852181158291 0.0782566926649 0.0782568153308
0.085266028216 0.0782969396247 0.0782970623599
0.085313941348 0.078337183174 0.0783373059785
0.0853618552246 0.0783774233126 0.0783775461865
0.0854097698463 0.078417660041 0.0784177829843
0.0854576852131 0.0784578933594 0.078458016372
0.0855056013252 0.0784981232679 0.0784982463499
0.0855535181827 0.0785383497668 0.0785384729182
0.0856014357859 0.0785785728564 0.0785786960771
0.0856493541346 0.0786187925367 0.0786189158268
0.0856972732289 0.0786590088078 0.0786591321673
0.085745193069 0.0786992216701 0.0786993450989
0.0857931136552 0.0787394311239 0.0787395546221
0.0858410349878 0.0787796371694 0.078779760737
0.0858889570664 0.0788198398067 0.0788199634436
0.0859368798915 0.078860039036 0.0788601627424
0.0859848034633 0.0789002348578 0.0789003586336
0.0860327277817 0.078940427272 0.0789405511172
0.0860806528467 0.0789806162788 0.0789807401934
0.0861285786585 0.0790208018784 0.0790209258624
0.0861765052176 0.0790609840713 0.0790611081247
0.0862244325239 0.0791011628575 0.0791012869804
0.0862723605775 0.0791413382374 0.0791414624297
0.0863202893787 0.0791815102111 0.0791816344727
0.0863682189274 0.0792216787788 0.0792218031099
0.0864161492238 0.0792618439406 0.0792619683412
0.086464080268 0.0793020056968 0.0793021301668
0.0865120120599 0.0793421640476 0.079342288587
0.0865599445999 0.0793823189931 0.079382443602
0.0866078778882 0.0794224705337 0.079422595212
0.0866558119246 0.0794626186695 0.0794627434173
0.0867037467095 0.0795027634007 0.079502888218
0.0867516822429 0.0795429047276 0.0795430296143
0.0867996185248 0.0795830426501 0.0795831676063
0.0868475555556 0.0796231771689 0.0796233021945
0.0868954933355 0.079663308284 0.0796634333791
0.0869434318642 0.0797034359955 0.07970356116
0.0869913711423 0.0797435603038 0.0797436855378
0.0870393111697 0.079783681209 0.0797838065125
0.0870872519466 0.0798237987115 0.0798239240845
0.0871351934729 0.0798639128111 0.0798640382536
0.0871831357486 0.0799040235081 0.0799041490201
0.0872310787745 0.0799441308031 0.0799442563846
0.0872790225503 0.0799842346961 0.0799843603471
0.0873269670761 0.0800243351872 0.0800244609077
0.0873749123523 0.0800644322769 0.0800645580669
0.0874228583786 0.080104525965 0.0801046518245
0.087470805155 0.0801446162517 0.0801447421807
0.0875187526821 0.0801847031375 0.080184829136
0.0875667009601 0.0802247866226 0.0802249126907
0.087614649989 0.0802648667073 0.0802649928449
0.0876625997687 0.0803049433915 0.0803050695986
0.0877105502993 0.0803450166755 0.0803451429521
0.0877585015812 0.0803850865596 0.0803852129058
0.0878064536144 0.080425153044 0.0804252794598
0.0878544063991 0.0804652161289 0.0804653426142
0.0879023599353 0.0805052758145 0.0805054023694
0.0879503142233 0.080545332101 0.0805454587255
0.0879982692629 0.0805853849885 0.0805855116825
0.0880462250544 0.0806254344773 0.0806255612409
0.088094181598 0.0806654805677 0.0806656074008
0.0881421388941 0.0807055232601 0.0807056501628
0.0881900969424 0.0807455625542 0.0807456895265
0.0882380557429 0.0807855984505 0.0807857254923
0.0882860152962 0.0808256309492 0.0808257580606
0.088333975602 0.0808656600504 0.0808657872314
0.0883819366609 0.0809056857546 0.0809058130052
0.0884298984728 0.0809457080618 0.080945835382
0.088477861038 0.0809857269724 0.0809858543622
0.0885258243563 0.0810257424864 0.0810258699459
0.088573788428 0.081065754604 0.0810658821331
0.0886217532533 0.0811057633257 0.0811058909244
0.088669718832 0.0811457686512 0.0811458963195
0.0887176851644 0.081185770581 0.0811858983189
0.0887656522505 0.0812257691152 0.0812258969227
0.0888136200907 0.0812657642541 0.0812658921313
0.0888615886848 0.0813057559978 0.0813058839446
0.0889095580331 0.0813457443466 0.081345872363
0.088957528136 0.0813857293009 0.081385857387
0.0890054989935 0.0814257108608 0.0814258390166
0.0890534706055 0.0814656890264 0.0814658172518
0.089101442972 0.0815056637978 0.0815057920928
0.0891494160932 0.0815456351752 0.0815457635399
0.0891973899694 0.0815856031589 0.0815857315933
0.0892453646008 0.0816255677493 0.0816256962534
0.0892933399877 0.0816655289467 0.0816656575205
0.0893413161297 0.081705486751 0.0817056153944
0.0893892930272 0.0817454411624 0.0817455698755
0.0894372706804 0.0817853921813 0.0817855209641
0.0894852490893 0.0818253398078 0.0818254686602
0.0895332282544 0.0818652840424 0.0818654129645
0.0895812081756 0.0819052248851 0.081905353877
0.0896291888528 0.081945162336 0.0819452913975
0.0896771702862 0.0819850963953 0.0819852255266
0.089725152476 0.0820250270633 0.0820251562643
0.0897731354221 0.08206495434 0.0820650836107
0.0898211191248 0.0821048782258 0.0821050075662
0.0898691035844 0.082144798721 0.0821449281311
0.0899170888007 0.0821847158255 0.0821848453054
0.0899650747741 0.0822246295399 0.0822247590895
0.0900130615046 0.0822645398641 0.0822646694834
0.0900610489925 0.0823044467985 0.0823045764876
0.0901090372376 0.0823443503432 0.0823444801021
0.0901570262402 0.0823842504984 0.082384380327
0.0902050160004 0.0824241472644 0.0824242771627
0.0902530065185 0.0824640406414 0.0824641706094
0.0903009977945 0.0825039306296 0.0825040606674
0.0903489898287 0.0825438172293 0.0825439473369
0.090396982621 0.0825837004405 0.0825838306179
0.0904449761715 0.0826235802636 0.0826237105108
0.0904929704803 0.0826634566986 0.0826635870155
0.0905409655478 0.0827033297458 0.0827034601326
0.0905889613738 0.0827431994055 0.082743329862
0.090636957959 0.082783065678 0.0827831962043
0.0906849553029 0.0828229285634 0.0828230591595
0.0907329534056 0.0828627880615 0.0828629187274
0.0907809522676 0.082902644173 0.0829027749087
0.090828951889 0.0829424968981 0.0829426277036
0.0908769522699 0.0829823462369 0.0829824771122
0.0909249534102 0.0830221921895 0.0830223231346
0.0909729553103 0.0830620347563 0.0830621657713
0.09102095797 0.0831018739373 0.0831020050221
0.0910689613897 0.0831417097328 0.0831418408874
0.0911169655696 0.0831815421431 0.0831816733676
0.0911649705098 0.0832213711685 0.0832215024628
0.0912129762102 0.083261196809 0.0832613281732
0.0912609826709 0.0833010190647 0.0833011504987
0.0913089898921 0.083340837936 0.0833409694398
0.091356997874 0.0833806534229 0.0833807849966
0.0914050066167 0.0834204655258 0.0834205971694
0.0914530161205 0.0834602742451 0.0834604059585
0.0915010263852 0.0835000795806 0.0835002113639
0.0915490374112 0.0835398815328 0.083540013386
0.0915970491986 0.0835796801018 0.0835798120249
0.0916450617474 0.0836194752879 0.0836196072809
0.0916930750579 0.0836592670912 0.0836593991541
0.0917410891298 0.0836990555118 0.0836991876445
0.0917891039637 0.0837388405501 0.0837389727527
0.0918371195596 0.0837786222063 0.0837787544788
0.0918851359173 0.0838184004804 0.0838185328228
0.0919331530373 0.0838581753727 0.0838583077851
0.0919811709196 0.0838979468835 0.0838980793658
0.0920291895643 0.083937715013 0.0839378475651
0.0920772089718 0.0839774797614 0.0839776123835
0.092125229142 0.084017241129 0.084017373821
0.0921732500751 0.0840569991158 0.0840571318778
0.0922212717713 0.0840967537223 0.0840968865542
0.0922692942305 0.0841365049485 0.0841366378503
0.0923173174529 0.0841762527945 0.0841763857663
0.0923653414386 0.0842159972607 0.0842161303024
0.092413366188 0.0842557383473 0.084255871459
0.0924613917009 0.0842954760544 0.0842956092361
0.0925094179774 0.0843352103821 0.0843353436337
0.092557445018 0.0843749413311 0.0843750746527
0.0926054728227 0.0844146689012 0.0844148022928
0.0926535013914 0.0844543930927 0.0844545265542
0.0927015307244 0.0844941139058 0.0844942474373
0.0927495608216 0.0845338313404 0.0845339649419
0.0927975916831 0.084573545397 0.0845736790684
0.0928456233092 0.0846132560757 0.0846133898172
0.0928936557002 0.084652963377 0.0846530971885
0.0929416888562 0.0846926673009 0.0846928011824
0.0929897227775 0.084732367848 0.0847325017995
0.0930377574639 0.084772065018 0.0847721990395
0.0930857929155 0.0848117588113 0.0848118929028
0.0931338291325 0.084851449228 0.0848515833896
0.0931818661152 0.0848911362685 0.0848912705001
0.0932299038635 0.0849308199328 0.0849309542344
0.0932779423773 0.084970500221 0.0849706345926
0.0933259816573 0.0850101771336 0.0850103115753
0.0933740217032 0.0850498506707 0.0850499851825
0.0934220625154 0.0850895208326 0.0850896554144
0.0934701040938 0.0851291876194 0.0851293222712
0.0935181464385 0.0851688510311 0.085168985753
0.09356618955 0.0852085110684 0.0852086458603
0.0936142334283 0.0852481677313 0.0852483025933
0.0936622780737 0.0852878210201 0.0852879559522
0.0937103234857 0.0853274709347 0.0853276059368
0.0937583696645 0.0853671174751 0.0853672525474
0.0938064166105 0.085406760642 0.0854068957843
0.0938544643238 0.0854464004354 0.0854465356478
0.0939025128046 0.0854860368555 0.0854861721381
0.093950562053 0.0855256699027 0.0855258052554
0.093998612069 0.085565299577 0.0855654349998
0.0940466628528 0.0856049258787 0.0856050613716
0.0940947144047 0.0856445488081 0.0856446843711
0.0941427667248 0.0856841683654 0.0856843039985
0.0941908198132 0.0857237845508 0.085723920254
0.0942388736699 0.0857633973644 0.0857635331377
0.0942869282948 0.0858030068061 0.0858031426496
0.0943349836883 0.0858426128766 0.0858427487902
0.0943830398508 0.085882215576 0.0858823515598
0.094431096782 0.0859218149045 0.0859219509584
0.0944791544825 0.0859614108623 0.0859615469864
0.0945272129517 0.0860010034494 0.0860011396437
0.0945752721902 0.0860405926662 0.0860407289306
0.0946233321984 0.0860801785131 0.0860803148476
0.0946713929759 0.08611976099 0.0861198973947
0.0947194545232 0.0861593400972 0.0861594765721
0.0947675168402 0.086198915835 0.08619905238
0.0948155799274 0.0862384882036 0.0862386248189
0.0948636437845 0.0862780572032 0.0862781938886
0.0949117084118 0.0863176228338 0.0863177595894
0.0949597738091 0.0863571850956 0.0863573219215
0.0950078399767 0.0863967439888 0.0863968808849
0.0950559069146 0.0864362995136 0.0864364364799
0.0951039746233 0.0864758516705 0.086475988707
0.095152043103 0.0865154004597 0.0865155375664
0.0952001123536 0.0865549458812 0.0865550830582
0.0952481823752 0.0865944879353 0.0865946251824
0.0952962531676 0.0866340266219 0.0866341639393
0.0953443247317 0.0866735619416 0.0866736993293
0.095392397067 0.0867130938945 0.0867132313524
0.0954404701741 0.086752622481 0.0867527600091
0.0954885440528 0.086792147701 0.0867922852993
0.0955366187033 0.0868316695547 0.0868318072234
0.0955846941255 0.0868711880423 0.0868713257812
0.09563277032 0.0869107031643 0.0869108409734
0.0956808472865 0.0869502149205 0.0869503527999
0.0957289250255 0.0869897233115 0.0869898612612
0.0957770035369 0.0870292283373 0.0870293663573
0.0958250828211 0.0870687299984 0.0870688680887
0.0958731628779 0.0871082282945 0.0871083664551
0.0959212437074 0.0871477232261 0.087147861457
0.09596932531 0.0871872147934 0.0871873530945
0.0960174076855 0.0872267029964 0.0872268413678
0.0960654908343 0.0872661878355 0.0872663262772
0.0961135747563 0.0873056693108 0.0873058078229
0.0961616594516 0.0873451474224 0.0873452860048
0.0962097449207 0.0873846221708 0.0873847608236
0.0962578311633 0.087424093556 0.0874242322791
0.0963059181799 0.0874635615784 0.0874637003718
0.0963540059705 0.087503026238 0.0875031651018
0.0964020945352 0.0875424875352 0.0875426264693
0.0964501838741 0.08758194547 0.0875820844745
0.0964982739875 0.0876214000428 0.0876215391177
0.0965463648753 0.0876608512538 0.0876609903989
0.0965944565381 0.0877002991033 0.0877004383188
0.0966425489755 0.0877397435912 0.0877398828771
0.0966906421878 0.0877791847179 0.0877793240742
0.0967387361752 0.0878186224836 0.0878187619102
0.0967868309379 0.0878580568885 0.0878581963856
0.0968349264758 0.0878974879328 0.0878976275002
0.096883022789 0.0879369156165 0.0879370552544
0.0969311198778 0.0879763399401 0.0879764796483
0.0969792177423 0.0880157609036 0.0880159006822
0.0970273163826 0.0880551785073 0.0880553183564
0.0970754157988 0.0880945927514 0.0880947326709
0.0971235159911 0.0881340036362 0.0881341436261
0.0971716169595 0.0881734111617 0.088173551222
0.0972197187043 0.0882128153282 0.0882129554589
0.0972678212253 0.0882522161357 0.0882523563369
0.0973159245229 0.0882916135848 0.0882917538564
0.0973640285973 0.0883310076755 0.0883311480175
0.0974121334485 0.0883703984079 0.0883705388204
0.0974602390766 0.0884097857824 0.0884099262654
0.0975083454818 0.0884491697992 0.0884493103526
0.0975564526643 0.0884885504584 0.0884886910823
0.0976045606245 0.0885279277606 0.0885280684549
0.0976526693618 0.0885673017053 0.0885674424702
0.0977007788768 0.0886066722932 0.0886068131285
0.0977488891697 0.0886460395244 0.0886461804302
0.0977970002406 0.0886854033993 0.0886855443755
0.0978451120894 0.0887247639177 0.0887249049644
0.0978932247161 0.0887641210799 0.0887642621971
0.0979413381211 0.0888034748861 0.0888036160739
0.0979894523046 0.0888428253367 0.088842966595
0.0980375672665 0.0888821724318 0.0888823137606
0.0980856830072 0.0889215161716 0.0889216575709
0.0981337995266 0.0889608565564 0.0889609980262
0.0981819168249 0.0890001935862 0.0890003351266
0.0982300349022 0.0890395272613 0.0890396688722
0.0982781537586 0.089078857582 0.0890789992634
0.0983262733944 0.0891181845484 0.0891183263004
0.0983743938095 0.0891575081606 0.0891576499832
0.0984225150041 0.089196828419 0.0891969703121
0.0984706369782 0.0892361453235 0.0892362872872
0.0985187597322 0.0892754588747 0.089275600909
0.0985668832662 0.0893147690727 0.0893149111775
0.0986150075802 0.0893540759176 0.089354218093
0.0986631326744 0.0893933794096 0.0893935216556
0.0987112585488 0.0894326795489 0.0894328218654
0.0987593852037 0.0894719763358 0.089472118723
0.0988075126392 0.0895112697705 0.0895114122282
0.0988556408555 0.0895505598533 0.0895507023816
0.0989037698524 0.089589846584 0.089589989183
0.0989518996303 0.0896291299631 0.0896292726327
0.0990000301892 0.0896684099908 0.089668552731
0.0990481615293 0.0897076866672 0.089707829478
0.0990962936508 0.0897469599926 0.0897471028741
0.0991444265538 0.0897862299673 0.0897863729194
0.0991925602387 0.0898254965916 0.0898256396143
0.0992406947053 0.0898647598655 0.0898649029588
0.0992888299537 0.0899040197892 0.0899041629531
0.099336965984 0.0899432763627 0.0899434195974
0.0993851027965 0.0899825295866 0.0899826728919
0.0994332403912 0.0900217794608 0.0900219228367
0.0994813787683 0.0900610259857 0.0900611694323
0.099529517928 0.0901002691614 0.0901004126787
0.0995776578703 0.0901395089882 0.0901396525762
0.0996257985953 0.0901787454661 0.0901788891248
0.0996739401032 0.0902179785955 0.0902181223249
0.0997220823945 0.0902572083768 0.0902573521769
0.0997702254688 0.0902964348099 0.0902965786806
0.0998183693264 0.0903356578949 0.0903358018364
0.0998665139673 0.0903748776322 0.0903750216444
0.0999146593918 0.090414094022 0.0904142381049
0.0999628056001 0.0904533070644 0.0904534512181
0.100010952592 0.0904925167598 0.0904926609841
0.100059100368 0.090531723108 0.0905318674031
0.100107248928 0.0905709261095 0.0905710704753
0.100155398272 0.0906101257644 0.090610270201
0.1002035484 0.0906493220733 0.0906494665806
0.100251699313 0.090688515036 0.090688659614
0.100299851011 0.0907277046528 0.0907278493016
0.100348003493 0.0907668909239 0.0907670356435
0.10039615676 0.0908060738495 0.0908062186399
0.100444310813 0.0908452534298 0.090845398291
0.10049246565 0.090884429665 0.090884574597
0.100540621273 0.0909236025555 0.0909237475582
0.10058877768 0.0909627721012 0.0909629171747
0.100636934874 0.0910019383026 0.0910020834469
0.100685092853 0.0910411011596 0.0910412463747
0.100733251618 0.0910802606725 0.0910804059584
0.100781411169 0.0911194168416 0.0911195621984
0.100829571506 0.0911585696671 0.0911587150946
0.100877732629 0.0911977191489 0.0911978646473
0.100925894538 0.0912368652876 0.0912370108568
0.100974057234 0.0912760080832 0.0912761537232
0.101022220716 0.091315147536 0.0913152932469
0.101070384985 0.0913542836462 0.0913544294279
0.10111855004 0.0913934164138 0.0913935622663
0.101166715883 0.0914325458391 0.0914326917625
0.101214882513 0.0914716719224 0.0914718179167
0.10126304993 0.0915107946641 0.0915109407293
0.101311218134 0.0915499140643 0.0915500602004
0.101359387126 0.091589030123 0.0915891763299
0.101407556905 0.0916281428402 0.091628289118
0.101455727472 0.0916672522165 0.0916673985652
0.101503898827 0.0917063582521 0.0917065046717
0.10155207097 0.0917454609472 0.0917456074376
0.101600243901 0.0917845603016 0.091784706863
0.10164841762 0.0918236563158 0.0918238029481
0.101696592128 0.09186274899 0.0918628956932
0.101744767424 0.0919018383244 0.0919019850985
0.101792943508 0.0919409243193 0.0919410711643
0.101841120382 0.0919800069749 0.0919801538909
0.101889298044 0.0920190862912 0.0920192332781
0.101937476496 0.0920581622688 0.0920583093266
0.101985655737 0.0920972349074 0.0920973820361
0.102033835766 0.0921363042073 0.092136451407
0.102082016586 0.0921753701689 0.0921755174396
0.102130198195 0.0922144327925 0.0922145801341
0.102178380593 0.0922534920778 0.0922536394904
0.102226563781 0.0922925480254 0.092292695509
0.102274747759 0.0923316006355 0.0923317481901
0.102322932528 0.0923706499083 0.0923707975339
0.102371118086 0.0924096958439 0.0924098435405
0.102419304435 0.0924487384425 0.0924488862101
0.102467491574 0.0924877777043 0.0924879255429
0.102515679504 0.0925268136294 0.092526961539
0.102563868224 0.0925658462182 0.0925659941988
0.102612057735 0.0926048754707 0.0926050235223
0.102660248037 0.0926439013874 0.0926440495101
0.102708439131 0.0926829239684 0.0926830721621
0.102756631015 0.0927219432139 0.0927220914786
0.102804823691 0.0927609591241 0.0927611074598
0.102853017159 0.0927999716989 0.0928001201057
0.102901211418 0.0928389809391 0.092839129417
0.102949406469 0.0928779868445 0.0928781353934
0.102997602312 0.0929169894156 0.0929171380356
0.103045798947 0.0929559886524 0.0929561373434
0.103093996374 0.092994984555 0.0929951333172
0.103142194594 0.0930339771236 0.0930341259569
0.103190393606 0.0930729663585 0.0930731152628
0.10323859341 0.0931119522597 0.0931121012351
0.103286794007 0.0931509348278 0.0931510838743
0.103334995397 0.0931899140631 0.0931900631807
0.103383197581 0.0932288899654 0.0932290391541
0.103431400557 0.093267862535 0.0932680117948
0.103479604326 0.0933068317721 0.093306981103
0.103527808889 0.093345797677 0.093345947079
0.103576014245 0.0933847602496 0.0933849097229
0.103624220395 0.0934237194903 0.0934238690346
0.103672427338 0.0934626753992 0.0934628250147
0.103720635076 0.0935016279768 0.0935017776634
0.103768843607 0.093540577223 0.0935407269808
0.103817052932 0.0935795231383 0.0935796729672
0.103865263052 0.0936184657226 0.0936186156227
0.103913473966 0.0936574049762 0.0936575549475
0.103961685675 0.0936963408992 0.0936964909417
0.104009898178 0.0937352734921 0.0937354236058
0.104058111476 0.0937742027551 0.09377435294
0.104106325569 0.093813128688 0.0938132789441
0.104154540457 0.0938520512913 0.0938522016185
0.104202756141 0.093890970565 0.0938911209635
0.104250972619 0.0939298865094 0.093930036979
0.104299189893 0.0939687991247 0.0939689496656
0.104347407962 0.0940077084114 0.0940078590235
0.104395626828 0.0940466143695 0.0940467650528
0.104443846489 0.094085516999 0.0940856677536
0.104492066946 0.0941244163001 0.094124567126
0.104540288199 0.0941633122733 0.0941634631704
0.104588510248 0.0942022049188 0.0942023558871
0.104636733094 0.0942410942364 0.094241245276
0.104684956736 0.0942799802267 0.0942801313375
0.104733181175 0.0943188628898 0.0943190140719
0.104781406411 0.0943577422259 0.0943578934793
0.104829632444 0.0943966182351 0.0943967695598
0.104877859273 0.0944354909176 0.0944356423135
0.1049260869 0.0944743602735 0.0944745117407
0.104974315323 0.094513226303 0.0945133778415
0.105022544544 0.0945520890065 0.0945522406164
0.105070774563 0.0945909483844 0.0945911000655
0.105119005379 0.0946298044366 0.094629956189
0.105167236994 0.0946686571634 0.0946688089872
0.105215469406 0.0947075065651 0.0947076584602
0.105263702617 0.0947463526417 0.0947465046082
0.105311936625 0.0947851953935 0.0947853474313
0.105360171432 0.0948240348207 0.0948241869298
0.105408407038 0.0948628709235 0.0948630231039
0.105456643442 0.0949017037021 0.0949018559539
0.105504880644 0.0949405331565 0.0949406854797
0.105553118646 0.0949793592872 0.0949795116817
0.105601357446 0.095018182094 0.0950183345599
0.105649597046 0.0950570015774 0.0950571541147
0.105697837444 0.0950958177376 0.0950959703463
0.105746078642 0.0951346305748 0.0951347832549
0.10579432064 0.0951734400895 0.095173592841
0.105842563438 0.0952122462814 0.0952123991043
0.105890807035 0.0952510491509 0.0952512020452
0.105939051432 0.0952898486983 0.095290001664
0.10598729663 0.0953286449238 0.095328797961
0.106035542627 0.0953674378274 0.0953675909359
0.106083789425 0.0954062274093 0.0954063805893
0.106132037023 0.0954450136699 0.0954451669213
0.106180285422 0.0954837966091 0.095483949932
0.106228534621 0.0955225762274 0.0955227296217
0.106276784621 0.0955613525249 0.0955615059907
0.106325035423 0.0956001255019 0.0956002790391
0.106373287025 0.0956388951584 0.0956390487672
0.106421539429 0.0956776614947 0.0956778151749
0.106469792634 0.0957164245109 0.0957165782626
0.10651804664 0.0957551842076 0.0957553380308
0.106566301449 0.0957939405847 0.0957940944793
0.106614557059 0.0958326936423 0.0958328476085
0.106662813471 0.0958714433808 0.0958715974184
0.106711070685 0.0959101898003 0.0959103439095
0.106759328701 0.095948932901 0.0959490870817
0.106807587519 0.0959876726832 0.0959878269355
0.10685584714 0.096026409147 0.0960265634708
0.106904107564 0.0960651422928 0.0960652966881
0.10695236879 0.0961038721205 0.0961040265874
0.10700063082 0.0961425986304 0.0961427531687
0.107048893652 0.0961813218228 0.0961814764327
0.107097157287 0.0962200416976 0.0962201963791
0.107145421725 0.0962587582552 0.0962589130082
0.107193686966 0.0962974714957 0.0962976263203
0.107241953012 0.0963361814196 0.0963363363158
0.10729021986 0.096374888027 0.0963750429947
0.107338487513 0.0964135913177 0.0964137463571
0.107386755969 0.0964522912924 0.0964524464033
0.107435025229 0.0964909879511 0.0964911431337
0.107483295294 0.096529681294 0.0965298365482
0.107531566163 0.0965683713213 0.0965685266471
0.107579837836 0.096607058033 0.0966072134304
0.107628110313 0.0966457414296 0.0966458968987
0.107676383595 0.0966844215114 0.0966845770521
0.107724657683 0.0967230982786 0.0967232538909
0.107772932575 0.096761771731 0.096761927415
0.107821208272 0.0968004418692 0.0968005976248
0.107869484775 0.0968391086932 0.0968392645205
0.107917762083 0.0968777722032 0.0968779281021
0.107966040197 0.0969164323996 0.0969165883702
0.108014319116 0.0969550892825 0.0969552453247
0.108062598841 0.0969937428519 0.0969938989658
0.108110879371 0.097032393108 0.0970325492936
0.108159160708 0.0970710400511 0.0970711963084
0.108207442851 0.0971096836813 0.0971098400103
0.108255725799 0.0971483239989 0.0971484803996
0.108304009555 0.0971869610041 0.0971871174765
0.108352294117 0.0972255946973 0.0972257512414
0.108400579485 0.0972642250785 0.0972643816944
0.108448865661 0.0973028521479 0.0973030088355
0.108497152643 0.0973414759056 0.0973416326649
0.108545440432 0.097380096352 0.0973802531831
0.108593729029 0.0974187134873 0.0974188703901
0.108642018433 0.0974573273116 0.0974574842862
0.108690308644 0.0974959378253 0.0974960948716
0.108738599663 0.0975345450282 0.0975347021463
0.10878689149 0.0975731489208 0.0975733061106
0.108835184125 0.0976117495032 0.0976119067648
0.108883477567 0.0976503467757 0.0976505041091
0.108931771818 0.0976889407384 0.0976890981436
0.108980066877 0.0977275313915 0.0977276888685
0.109028362745 0.0977661187353 0.0977662762842
0.109076659421 0.0978047027701 0.0978048603907
0.109124956906 0.0978432834958 0.0978434411882
0.1091732552 0.0978818609128 0.097882018677
0.109221554302 0.0979204350212 0.0979205928572
0.109269854214 0.097959005821 0.097959163729
0.109318154934 0.0979975733126 0.0979977312924
0.109366456464 0.0980361374962 0.0980362955479
0.109414758804 0.098074698372 0.0980748564955
0.109463061952 0.0981132559401 0.0981134141355
0.109511365911 0.0981518102009 0.0981519684681
0.10955967068 0.0981903611546 0.0981905194937
0.109607976258 0.0982289088014 0.0982290672123
0.109656282647 0.0982674531413 0.0982676116241
0.109704589846 0.0983059941745 0.0983061527292
